,user_id,bot_text,cust_text
7298,2070618055,  leaving at 11 p.m. . is this correct?,yes
7299,2070618055,"  leaving at 11 p.m. . is this correct? alright hold on. i'll look that up.  there is a 61c leaving stanwix street at forbes at 11 30 p.m. . it will arrive at eighth avenue at ann at 12 oh 8 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",.when. at
7300,2070618055," to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",when is the next bus
7301,2070618055," to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. just a second.  there is a 61c leaving stanwix street at forbes at 12 15 a.m. . it will arrive at eighth avenue at ann at 12 48 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",the
7302,2070618055," to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",goodbye
7303,2070618056,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",sixty one c from the .city. for
7304,2070618056,  leaving at 1 a.m. . did i get that right?,no 61c
7305,2070618056,  the 61c . did i get that right?,yes
7306,2070618056,  the 61c . did i get that right? okay where do you want to leave from?,downtown
7307,2070618056,  leaving from downtown . is this correct?,homestead
7308,2070618056,  leaving from downtown . did i get that right?,yes
7309,2070618056,  leaving from downtown . did i get that right? right where are you going?,homestead
7310,2070618056,"  leaving from downtown . did i get that right? right where are you going?  going to homestead . is this correct?  if you want to go to homestead say yes or press one, otherwise say no or press three.",yes
7311,2070618056,"  leaving from downtown . did i get that right? right where are you going?  going to homestead . is this correct?  if you want to go to homestead say yes or press one, otherwise say no or press three. right when do you want to travel?",.eleven. the seven
7312,2070618056,  leaving at 7 a.m. . did i get that right?,no
7313,2070618056, when would you like to travel?,.hit. .that. nineteen .in. .the. p m
7314,2070618056, at what time do you wanna travel?,the eleven p m all
7315,2070618056,  leaving at 11 p.m. . is this correct?,yes
7316,2070618056,"  leaving at 11 p.m. . is this correct? right hold on. i'll look that up.  there is a 61c leaving stanwix street at forbes at 11 30 p.m. . it will arrive at eighth avenue at ann at 12 oh 8 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",when is the next bus
7317,2070618057,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",61c
7318,2070618057,  the 61c . is this correct?,yes
7319,2070618057,  the 61c . is this correct? alright where do you wanna leave from?,.downtown get that
7320,2070618057," for example, you can say, mckeesport, murray and hazelwood, or downtown.",carnegie mellon
7321,2070618057,  leaving from carnegie mellon . did i get that right?,yes
7322,2070618057,  leaving from carnegie mellon . did i get that right? right where do you wanna go?,rankin
7323,2070618057,  going to rankin . is this correct?,carson street
7324,2070618057,"  going to rankin . is this correct?  going to rankin . is this correct?  if you want to go to rankin say yes or press one, otherwise say no or press three.",yes
7325,2070618057,"  going to rankin . is this correct?  going to rankin . is this correct?  if you want to go to rankin say yes or press one, otherwise say no or press three. alright when are you going to take that bus?",eleven a m
7326,2070618057,  leaving at 11 a.m. . did i get that right?,yes
7327,2070618057,"  leaving at 11 a.m. . did i get that right? okay hold on. i'll look that up. i'm sorry, but the 61c does not go between carnegie mellon and rankin . to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",oakland
7328,2070618057," you can say start a new query, or goodbye.",.like. .the. .forty.
7329,2070618057," to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",oakland
7330,2070618058,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?",help
7331,2070618058,"  welcome to the cmu let's go bus information system.  to get help at any time, just say help or press zero. what can i do for you?  i am an automated spoken dialogue system that can give you schedule information for bus routes in pittsburgh's east end. you can ask me about the following buses: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, 69a, and 501. what bus schedule information are you looking for? for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",when is the next 61b from downtown to mckeesport
7332,2070618058,  the 61b . is this correct?,yes .61a be
7333,2070618058,  the 61b . is this correct? right  leaving from downtown . did i get that right?,yes
7334,2070618058,  the 61b . is this correct? right  leaving from downtown . did i get that right? alright  going to mckeesport . did i get that right?,yes
7335,2070618058,  the 61b . is this correct? right  leaving from downtown . did i get that right? alright  going to mckeesport . did i get that right? alright  you want the next bus . is this correct?,yes
7336,2070618058,"  the 61b . is this correct? right  leaving from downtown . did i get that right? alright  going to mckeesport . did i get that right? alright  you want the next bus . is this correct? alright just a minute. let me check that for you. i'm sorry, but the 61b does not go between downtown and mckeesport . to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",new query
7337,2070618058,"  the 61b . is this correct? right  leaving from downtown . did i get that right? alright  going to mckeesport . did i get that right? alright  you want the next bus . is this correct? alright just a minute. let me check that for you. i'm sorry, but the 61b does not go between downtown and mckeesport . to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you?",i wanna know when the next .61c .from. .next. from downtown to .mckeesport eight
