,user_id,corrected_cust,corrected_bot1_shift,bots_templ_list_shift
6302,2070617104,yes, leaving at timename  sep_sent is this correct  sep_sent alrighthold on  sep_sent let me check that for you  sep_sent there is a busname leaving kennywood  placename  at hoffman at  short_num  oh timename  sep_sent it will arrive at  placename  transportation center at bay number  short_num  at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_1451 templ_1282 templ_893 templ_794 templ_1345 templ_1270 templ_1218 templ_425
6303,2070617104,when is the next bus, leaving at timename  sep_sent is this correct  sep_sent alrighthold on  sep_sent let me check that for you  sep_sent there is a busname leaving kennywood  placename  at hoffman at  short_num  oh timename  sep_sent it will arrive at  placename  transportation center at bay number  short_num  at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_1451 templ_1282 templ_893 templ_794 templ_1345 templ_1270 templ_1218 templ_425
6304,2070617104,repeat,end_of_chat,end_of_chat
6305,2070617105,leave from forbes to much, leaving from forbes   sep_sent is this correct  sep_sent , templ_1012 templ_1190
6306,2070617105,no,what can i do for you  sep_sent , templ_1164
6307,2070617105,leave from forbes and  place_name , leaving from forbes and  placename    sep_sent is this correct  sep_sent , templ_1247 templ_1190
6308,2070617105,yes, leaving from forbes and  placename    sep_sent is this correct  sep_sent  placename where are you going  sep_sent , templ_1247 templ_1190 templ_633
6309,2070617105, place_name  and  place_name , going to  placename  and  placename    sep_sent did i get that  placename , templ_60 templ_270
6310,2070617105,yes, going to  placename  and  placename    sep_sent did i get that  placename  placename when are you going to take that bus  sep_sent , templ_60 templ_1072
6311,2070617105,now, you  placename  the next bus   sep_sent is this correct  sep_sent , templ_1109 templ_1190
6312,2070617105,yes,end_of_chat,end_of_chat
6313,2070617106,bus_name, the busname   sep_sent is this correct  sep_sent , templ_508 templ_1190
6314,2070617106,yes, the busname   sep_sent is this correct  sep_sent  placename where do you  placename  to leave from  sep_sent , templ_508 templ_1190 templ_50
6315,2070617106, place_name , leaving from  placename    sep_sent did i get that  placename , templ_1364 templ_270
6316,2070617106,yes, leaving from  placename    sep_sent did i get that  placename alrightwhat is your  placename , templ_1364 templ_29
6317,2070617106, place_name , going to  placename    sep_sent did i get that  placename , templ_1115 templ_270
6318,2070617106,yes, going to  placename    sep_sent did i get that  placename  placename when do you  placename  to travel  sep_sent , templ_1115 templ_910
6319,2070617106,tomorrow,at what time would you like to travel  sep_sent , templ_1226
6320,2070617106,7 time_name, leaving at timename  sep_sent is this correct  sep_sent , templ_321 templ_1190
6321,2070617106,yes, leaving at timename  sep_sent is this correct  sep_sent alrightjust aminute  sep_sent ill look that up  sep_sent there is a busname leaving  placename   placename  center drive at  placename  manor  placename  at timename  sep_sent it will arrive at the  placename  at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_1212 templ_797 templ_1435 templ_744 templ_1345 templ_1270 templ_1218 templ_425
6322,2070617106, when  next  bus the previous bus, leaving at timename  sep_sent is this correct  sep_sent alrightjust aminute  sep_sent ill look that up  sep_sent there is a busname leaving  placename   placename  center drive at  placename  manor  placename  at timename  sep_sent it will arrive at the  placename  at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_1212 templ_797 templ_1435 templ_744 templ_1345 templ_1270 templ_1218 templ_425
6323,2070617106, place_name   a courthouse,you can say when is the next bus when is the previous bus  placename  a new query or goodbye, templ_1125
6324,2070617106, place_name  a new query,you can say when is the next bus when is the previous bus  placename  a new query or goodbye, templ_1125
6325,2070617106,bus_name, the busname   sep_sent is this correct  sep_sent , templ_508 templ_1190
6326,2070617106,yes, the busname   sep_sent is this correct  sep_sent alrightwhere are you leaving from  sep_sent , templ_508 templ_1190 templ_87
6327,2070617106, place_name , leaving from  placename    sep_sent is this correct  sep_sent , templ_1364 templ_1190
6328,2070617106,no,where do you  placename  to leave from  sep_sent , templ_1229
6329,2070617106, place_name , leaving from  placename    sep_sent did i get that  placename , templ_1364 templ_270
6330,2070617106,yes, leaving from  placename    sep_sent did i get that  placename okaywhere do you  placename  to go  sep_sent , templ_1364 templ_521
6331,2070617106,i,for example you can say the  placename   placename  or  placename , templ_187
6332,2070617106, place_name , going to  placename    sep_sent is this correct  sep_sent , templ_1115 templ_1190
6333,2070617106,yes, going to  placename    sep_sent is this correct  sep_sent  placename when do you  placename  to travel  sep_sent , templ_1115 templ_1190 templ_956
6334,2070617106,tomorrow,at what time would you like to travel  sep_sent , templ_1226
6335,2070617106, bus  7 50 6, leaving at timename  sep_sent is this correct  sep_sent , templ_321 templ_1190
6336,2070617106,no,at what time do you wanna travel  sep_sent , templ_883
6337,2070617106,7 50 6, leaving at timename  sep_sent is this correct  sep_sent , templ_321 templ_1190
6338,2070617106,yes, leaving at timename  sep_sent is this correct  sep_sent  placename just aminute  sep_sent let me check that for you  sep_sent there is a busname leaving the  placename  at timename  sep_sent it will arrive at  placename   placename  at market at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_948 templ_1282 templ_1261 templ_218 templ_1345 templ_1270 templ_1218 templ_425
6339,2070617106, place_name  a new query, leaving at timename  sep_sent is this correct  sep_sent  placename just aminute  sep_sent let me check that for you  sep_sent there is a busname leaving the  placename  at timename  sep_sent it will arrive at  placename   placename  at market at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_948 templ_1282 templ_1261 templ_218 templ_1345 templ_1270 templ_1218 templ_425
6340,2070617106,bus_name, the busname   sep_sent did i get that  placename , templ_508 templ_270
6341,2070617106,yes, the busname   sep_sent did i get that  placename okaywhere do you  placename  to leave from  sep_sent , templ_508 templ_897
6342,2070617106, place_name , leaving from  placename    sep_sent did i get that  placename , templ_1364 templ_270
6343,2070617106,yes, leaving from  placename    sep_sent did i get that  placename okaywhat is your  placename , templ_1364 templ_908
6344,2070617106, num_th at ann  you  and smithfield  place_name   place_name , going to  placename    sep_sent did i get that  placename , templ_1115 templ_270
6345,2070617106,no, going to ann   sep_sent did i get that  placename , templ_192 templ_270
6346,2070617106, 20  place_name , going to ann   sep_sent is this correct  sep_sent , templ_192 templ_1190
6347,2070617106,going to  place_name , going to  placename    sep_sent is this correct  sep_sent , templ_1115 templ_1190
6348,2070617106,yes, going to  placename    sep_sent is this correct  sep_sent  placename when do you wanna travel  sep_sent , templ_1115 templ_1190 templ_542
6349,2070617106,tomorrow morning,at what time would you like to travel  sep_sent , templ_1226
6350,2070617106,7 o'clock, leaving at timename  sep_sent did i get that  placename , templ_321 templ_270
6351,2070617106,no,at what time do you wanna travel  sep_sent , templ_883
6352,2070617106,7 20, leaving at timename  sep_sent is this correct  sep_sent , templ_321 templ_1190
6353,2070617106,yes, leaving at timename  sep_sent is this correct  sep_sent okayjust aminute  sep_sent ill look that up  sep_sent there is a busname leaving  placename   placename  center drive at  placename  manor  placename  at timename  sep_sent it will arrive at the  placename  at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_321 templ_1190 templ_339 templ_797 templ_1435 templ_744 templ_1345 templ_1270 templ_1218 templ_425
